"Index","Id","Time","Lon","Lat","If_empty","Speed"
"8","10018","2015-04-03 06:06:10","121.320938","31.128687","0","0.0"
"47","10018","2015-04-03 06:06:10","121.320938","31.128687","0","0.0"
"15","10018","2015-04-03 06:07:19","121.320938","31.128687","0","0.0"
"54","10018","2015-04-03 06:07:19","121.320938","31.128687","0","0.0"
"50","10018","2015-04-03 06:07:40","121.320938","31.128688","0","0.0"
"11","10018","2015-04-03 06:07:40","121.320938","31.128688","0","0.0"
"36","10018","2015-04-03 06:08:30","121.320938","31.128688","0","0.0"
"75","10018","2015-04-03 06:08:30","121.320938","31.128688","0","0.0"
"30","10018","2015-04-03 06:09:20","121.320938","31.128688","0","0.0"
"69","10018","2015-04-03 06:09:20","121.320938","31.128688","0","0.0"
"3","10018","2015-04-03 06:10:10","121.320935","31.128688","0","0.0"
"42","10018","2015-04-03 06:10:10","121.320935","31.128688","0","0.0"
"7","10018","2015-04-03 06:10:29","121.320935","31.128688","0","0.0"
"46","10018","2015-04-03 06:10:29","121.320935","31.128688","0","0.0"
"5","10018","2015-04-03 06:12:10","121.320932","31.128693","0","0.0"
"44","10018","2015-04-03 06:12:10","121.320932","31.128693","0","0.0"
"17","10018","2015-04-03 06:12:20","121.320932","31.128693","0","0.0"
"56","10018","2015-04-03 06:12:20","121.320932","31.128693","0","0.0"
"6","10018","2015-04-03 06:13:10","121.320932","31.128693","0","0.0"
"45","10018","2015-04-03 06:13:10","121.320932","31.128693","0","0.0"
"52","10018","2015-04-03 06:15:01","121.320928","31.128702","0","0.0"
"13","10018","2015-04-03 06:15:01","121.320928","31.128702","0","0.0"
"4","10018","2015-04-03 06:16:01","121.320923","31.128707","0","0.0"
"43","10018","2015-04-03 06:16:01","121.320923","31.128707","0","0.0"
"14","10018","2015-04-03 06:16:40","121.320923","31.128707","0","0.0"
"53","10018","2015-04-03 06:16:40","121.320923","31.128707","0","0.0"
"37","10018","2015-04-03 06:16:50","121.320923","31.128707","0","0.0"
"76","10018","2015-04-03 06:16:50","121.320923","31.128707","0","0.0"
"29","10018","2015-04-03 06:17:20","121.320923","31.128707","0","0.0"
"68","10018","2015-04-03 06:17:20","121.320923","31.128707","0","0.0"
"7","10018","2015-04-03 06:20:11","121.320917","31.128712","0","0.0"
"3","10018","2015-04-03 06:20:11","121.320917","31.128712","0","0.0"
"66","10018","2015-04-03 06:20:21","121.320917","31.128712","0","0.0"
"27","10018","2015-04-03 06:20:21","121.320917","31.128712","0","0.0"
"33","10018","2015-04-03 06:21:50","121.320912","31.128718","0","0.0"
"72","10018","2015-04-03 06:21:50","121.320912","31.128718","0","0.0"
"31","10018","2015-04-03 06:22:40","121.320912","31.128718","0","0.0"
"70","10018","2015-04-03 06:22:40","121.320912","31.128718","0","0.0"
"51","10018","2015-04-03 06:22:50","121.320912","31.128718","0","0.0"
"12","10018","2015-04-03 06:22:50","121.320912","31.128718","0","0.0"
"23","10018","2015-04-03 06:23:20","121.320912","31.128718","0","0.0"
"62","10018","2015-04-03 06:23:20","121.320912","31.128718","0","0.0"
"59","10018","2015-04-03 06:43:06","121.311665","31.138568","0","53.3"
"20","10018","2015-04-03 06:43:06","121.311665","31.138568","0","53.3"
"28","10018","2015-04-03 06:43:38","121.314785","31.139675","0","41.6"
"67","10018","2015-04-03 06:43:38","121.314785","31.139675","0","41.6"
"61","10018","2015-04-03 06:43:48","121.315893","31.140093","0","41.5"
"22","10018","2015-04-03 06:43:48","121.315893","31.140093","0","41.5"
"2","10018","2015-04-03 06:45:19","121.31677","31.140618","0","0.0"
"6","10018","2015-04-03 06:45:19","121.31677","31.140618","0","0.0"
"71","10018","2015-04-03 06:47:58","121.327195","31.148195","0","26.8"
"32","10018","2015-04-03 06:47:58","121.327195","31.148195","0","26.8"
"10","10018","2015-04-03 06:50:10","121.325452","31.157042","0","112.9"
"49","10018","2015-04-03 06:50:10","121.325452","31.157042","0","112.9"
"21","10018","2015-04-03 06:50:35","121.322408","31.161887","0","110.6"
"60","10018","2015-04-03 06:50:35","121.322408","31.161887","0","110.6"
"77","10018","2015-04-03 06:51:21","121.316337","31.171175","0","108.4"
"38","10018","2015-04-03 06:51:21","121.316337","31.171175","0","108.4"
"16","10018","2015-04-03 06:51:33","121.31354","31.176198","0","101.7"
"55","10018","2015-04-03 06:51:33","121.31354","31.176198","0","101.7"
"1","10018","2015-04-03 06:52:22","121.308722","31.187098","0","51.3"
"40","10018","2015-04-03 06:52:22","121.308722","31.187098","0","51.3"
"2","10018","2015-04-03 06:56:01","121.309643","31.188205","0","70.4"
"41","10018","2015-04-03 06:56:01","121.309643","31.188205","0","70.4"
"133","10019","2015-04-03 06:00:15","121.334893","31.257257","0","0.0"
"53","10019","2015-04-03 06:00:15","121.334893","31.257257","0","0.0"
"21","10019","2015-04-03 06:00:25","121.334893","31.257257","0","0.0"
"101","10019","2015-04-03 06:00:25","121.334893","31.257257","0","0.0"
"113","10019","2015-04-03 06:01:35","121.334893","31.257253","0","0.0"
"33","10019","2015-04-03 06:01:35","121.334893","31.257253","0","0.0"
"9","10019","2015-04-03 06:01:45","121.334893","31.257253","0","0.0"
"89","10019","2015-04-03 06:01:45","121.334893","31.257253","0","0.0"
"47","10019","2015-04-03 06:01:55","121.334893","31.257253","0","0.0"
"127","10019","2015-04-03 06:01:55","121.334893","31.257253","0","0.0"
"80","10019","2015-04-03 06:02:15","121.334893","31.257253","0","0.0"
"0","10019","2015-04-03 06:02:15","121.334893","31.257253","0","0.0"
"137","10019","2015-04-03 06:04:35","121.334893","31.257253","0","0.0"
"57","10019","2015-04-03 06:04:35","121.334893","31.257253","0","0.0"
"134","10019","2015-04-03 06:04:45","121.334893","31.257253","0","0.0"
"54","10019","2015-04-03 06:04:45","121.334893","31.257253","0","0.0"
"6","10019","2015-04-03 06:04:55","121.334895","31.25725","0","0.0"
"13","10019","2015-04-03 06:04:55","121.334895","31.25725","0","0.0"
"32","10019","2015-04-03 06:05:15","121.334895","31.25725","0","0.0"
"112","10019","2015-04-03 06:05:15","121.334895","31.25725","0","0.0"
"10","10019","2015-04-03 06:05:25","121.334895","31.25725","0","0.0"
"90","10019","2015-04-03 06:05:25","121.334895","31.25725","0","0.0"
"153","10019","2015-04-03 06:05:35","121.334895","31.25725","0","0.0"
"73","10019","2015-04-03 06:05:35","121.334895","31.25725","0","0.0"
"140","10019","2015-04-03 06:07:15","121.334895","31.257252","0","0.0"
"60","10019","2015-04-03 06:07:15","121.334895","31.257252","0","0.0"
"20","10019","2015-04-03 06:07:25","121.334895","31.257252","0","0.0"
"100","10019","2015-04-03 06:07:25","121.334895","31.257252","0","0.0"
"1","10019","2015-04-03 06:07:35","121.334895","31.257252","0","0.0"
"8","10019","2015-04-03 06:07:35","121.334895","31.257252","0","0.0"
"38","10019","2015-04-03 06:09:45","121.334895","31.257252","0","0.0"
"118","10019","2015-04-03 06:09:45","121.334895","31.257252","0","0.0"
"77","10019","2015-04-03 06:10:38","121.334895","31.257252","0","0.0"
"157","10019","2015-04-03 06:10:38","121.334895","31.257252","0","0.0"
"17","10019","2015-04-03 06:10:55","121.334893","31.257252","0","0.0"
"97","10019","2015-04-03 06:10:55","121.334893","31.257252","0","0.0"
"14","10019","2015-04-03 06:11:25","121.334893","31.257252","0","0.0"
"94","10019","2015-04-03 06:11:25","121.334893","31.257252","0","0.0"
"7","10019","2015-04-03 06:11:35","121.334893","31.257252","0","0.0"
"0","10019","2015-04-03 06:11:35","121.334893","31.257252","0","0.0"
"11","10019","2015-04-03 06:12:05","121.334893","31.257252","0","0.0"
"91","10019","2015-04-03 06:12:05","121.334893","31.257252","0","0.0"
"111","10019","2015-04-03 06:13:05","121.334892","31.257252","0","0.0"
"31","10019","2015-04-03 06:13:05","121.334892","31.257252","0","0.0"
"65","10019","2015-04-03 06:14:57","121.334892","31.257253","0","0.0"
"145","10019","2015-04-03 06:14:57","121.334892","31.257253","0","0.0"
"124","10019","2015-04-03 06:15:45","121.334892","31.257253","0","0.0"
"44","10019","2015-04-03 06:15:45","121.334892","31.257253","0","0.0"
"108","10019","2015-04-03 06:15:55","121.334892","31.257253","0","0.0"
"28","10019","2015-04-03 06:15:55","121.334892","31.257253","0","0.0"
"37","10019","2015-04-03 06:16:25","121.334892","31.257253","0","0.0"
"117","10019","2015-04-03 06:16:25","121.334892","31.257253","0","0.0"
"128","10019","2015-04-03 06:17:35","121.334893","31.25725","0","0.0"
"48","10019","2015-04-03 06:17:35","121.334893","31.25725","0","0.0"
"70","10019","2015-04-03 06:17:45","121.334893","31.25725","0","0.0"
"150","10019","2015-04-03 06:17:45","121.334893","31.25725","0","0.0"
"39","10019","2015-04-03 06:17:55","121.334893","31.25725","0","0.0"
"119","10019","2015-04-03 06:17:55","121.334893","31.25725","0","0.0"
"146","10019","2015-04-03 06:18:15","121.334893","31.25725","0","0.0"
"66","10019","2015-04-03 06:18:15","121.334893","31.25725","0","0.0"
"8","10019","2015-04-03 06:18:55","121.334892","31.25725","0","0.0"
"88","10019","2015-04-03 06:18:55","121.334892","31.25725","0","0.0"
"40","10019","2015-04-03 06:19:25","121.334892","31.25725","0","0.0"
"120","10019","2015-04-03 06:19:25","121.334892","31.25725","0","0.0"
"36","10019","2015-04-03 06:20:45","121.334892","31.25725","0","0.0"
"116","10019","2015-04-03 06:20:45","121.334892","31.25725","0","0.0"
"129","10019","2015-04-03 06:21:35","121.334892","31.257248","0","0.0"
"49","10019","2015-04-03 06:21:35","121.334892","31.257248","0","0.0"
"56","10019","2015-04-03 06:21:45","121.334892","31.257248","0","0.0"
"136","10019","2015-04-03 06:21:45","121.334892","31.257248","0","0.0"
"121","10019","2015-04-03 06:21:55","121.334892","31.257248","0","0.0"
"41","10019","2015-04-03 06:21:55","121.334892","31.257248","0","0.0"
"22","10019","2015-04-03 06:22:15","121.334892","31.257248","0","0.0"
"102","10019","2015-04-03 06:22:15","121.334892","31.257248","0","0.0"
"81","10019","2015-04-03 06:24:35","121.334892","31.257248","0","0.0"
"1","10019","2015-04-03 06:24:35","121.334892","31.257248","0","0.0"
"27","10019","2015-04-03 06:25:05","121.334892","31.257248","0","0.0"
"107","10019","2015-04-03 06:25:05","121.334892","31.257248","0","0.0"
"95","10019","2015-04-03 06:25:15","121.334892","31.257248","0","0.0"
"15","10019","2015-04-03 06:25:15","121.334892","31.257248","0","0.0"
"151","10019","2015-04-03 06:27:46","121.334893","31.257247","0","0.0"
"71","10019","2015-04-03 06:27:46","121.334893","31.257247","0","0.0"
"159","10019","2015-04-03 06:28:06","121.334893","31.257247","0","0.0"
"79","10019","2015-04-03 06:28:06","121.334893","31.257247","0","0.0"
"6","10019","2015-04-03 06:28:16","121.334893","31.257247","0","0.0"
"86","10019","2015-04-03 06:28:16","121.334893","31.257247","0","0.0"
"87","10019","2015-04-03 06:28:26","121.334893","31.257247","0","0.0"
"7","10019","2015-04-03 06:28:26","121.334893","31.257247","0","0.0"
"59","10019","2015-04-03 06:29:56","121.334895","31.257243","0","0.0"
"139","10019","2015-04-03 06:29:56","121.334895","31.257243","0","0.0"
"2","10019","2015-04-03 06:30:06","121.334895","31.257243","0","0.0"
"9","10019","2015-04-03 06:30:06","121.334895","31.257243","0","0.0"
"96","10019","2015-04-03 06:31:56","121.334895","31.257243","0","0.0"
"16","10019","2015-04-03 06:31:56","121.334895","31.257243","0","0.0"
"55","10019","2015-04-03 06:33:57","121.334892","31.257248","0","0.0"
"135","10019","2015-04-03 06:33:57","121.334892","31.257248","0","0.0"
"130","10019","2015-04-03 06:34:37","121.334892","31.257248","0","0.0"
"50","10019","2015-04-03 06:34:37","121.334892","31.257248","0","0.0"
"51","10019","2015-04-03 06:34:57","121.33489","31.257252","0","0.0"
"131","10019","2015-04-03 06:34:57","121.33489","31.257252","0","0.0"
"23","10019","2015-04-03 06:36:07","121.33489","31.257252","0","0.0"
"103","10019","2015-04-03 06:36:07","121.33489","31.257252","0","0.0"
"125","10019","2015-04-03 06:36:57","121.334887","31.257262","0","0.0"
"45","10019","2015-04-03 06:36:57","121.334887","31.257262","0","0.0"
"5","10019","2015-04-03 06:37:27","121.334887","31.257262","0","0.0"
"85","10019","2015-04-03 06:37:27","121.334887","31.257262","0","0.0"
"42","10019","2015-04-03 06:37:37","121.334887","31.257262","0","0.0"
"122","10019","2015-04-03 06:37:37","121.334887","31.257262","0","0.0"
"144","10019","2015-04-03 06:38:07","121.334887","31.257262","0","0.0"
"64","10019","2015-04-03 06:38:07","121.334887","31.257262","0","0.0"
"2","10019","2015-04-03 06:39:07","121.33488","31.257275","0","0.0"
"82","10019","2015-04-03 06:39:07","121.33488","31.257275","0","0.0"
"106","10019","2015-04-03 06:39:17","121.33488","31.257275","0","0.0"
"26","10019","2015-04-03 06:39:17","121.33488","31.257275","0","0.0"
"123","10019","2015-04-03 06:40:27","121.33488","31.257275","0","0.0"
"43","10019","2015-04-03 06:40:27","121.33488","31.257275","0","0.0"
"61","10019","2015-04-03 06:40:37","121.33488","31.257275","0","0.0"
"141","10019","2015-04-03 06:40:37","121.33488","31.257275","0","0.0"
"78","10019","2015-04-03 06:41:47","121.334885","31.257268","0","0.0"
"158","10019","2015-04-03 06:41:47","121.334885","31.257268","0","0.0"
"62","10019","2015-04-03 06:42:17","121.334885","31.257268","0","0.0"
"142","10019","2015-04-03 06:42:17","121.334885","31.257268","0","0.0"
"52","10019","2015-04-03 06:43:57","121.334895","31.25726","0","0.0"
"132","10019","2015-04-03 06:43:57","121.334895","31.25726","0","0.0"
"138","10019","2015-04-03 06:44:27","121.334895","31.25726","0","0.0"
"58","10019","2015-04-03 06:44:27","121.334895","31.25726","0","0.0"
"18","10019","2015-04-03 06:44:37","121.334895","31.25726","0","0.0"
"98","10019","2015-04-03 06:44:37","121.334895","31.25726","0","0.0"
"115","10019","2015-04-03 06:45:07","121.3349","31.257253","0","0.0"
"35","10019","2015-04-03 06:45:07","121.3349","31.257253","0","0.0"
"24","10019","2015-04-03 06:47:47","121.334902","31.257253","0","0.0"
"104","10019","2015-04-03 06:47:47","121.334902","31.257253","0","0.0"
"67","10019","2015-04-03 06:48:17","121.334902","31.257253","0","0.0"
"147","10019","2015-04-03 06:48:17","121.334902","31.257253","0","0.0"
"126","10019","2015-04-03 06:48:27","121.334902","31.257253","0","0.0"
"46","10019","2015-04-03 06:48:27","121.334902","31.257253","0","0.0"
"10","10019","2015-04-03 06:50:17","121.334902","31.257253","0","0.0"
"3","10019","2015-04-03 06:50:17","121.334902","31.257253","0","0.0"
"152","10019","2015-04-03 06:50:57","121.334903","31.25725","0","0.0"
"72","10019","2015-04-03 06:50:57","121.334903","31.25725","0","0.0"
"143","10019","2015-04-03 06:51:27","121.334903","31.25725","0","0.0"
"63","10019","2015-04-03 06:51:27","121.334903","31.25725","0","0.0"
"19","10019","2015-04-03 06:51:37","121.334903","31.25725","0","0.0"
"99","10019","2015-04-03 06:51:37","121.334903","31.25725","0","0.0"
"69","10019","2015-04-03 06:52:27","121.334903","31.25725","0","0.0"
"149","10019","2015-04-03 06:52:27","121.334903","31.25725","0","0.0"
"4","10019","2015-04-03 06:53:07","121.334907","31.257247","0","0.0"
"11","10019","2015-04-03 06:53:07","121.334907","31.257247","0","0.0"
"76","10019","2015-04-03 06:53:58","121.334907","31.257247","0","0.0"
"156","10019","2015-04-03 06:53:58","121.334907","31.257247","0","0.0"
"3","10019","2015-04-03 06:54:37","121.334907","31.257247","0","0.0"
"83","10019","2015-04-03 06:54:37","121.334907","31.257247","0","0.0"
"105","10019","2015-04-03 06:54:47","121.334907","31.257247","0","0.0"
"25","10019","2015-04-03 06:54:47","121.334907","31.257247","0","0.0"
"74","10019","2015-04-03 06:54:57","121.334907","31.257245","0","0.0"
"154","10019","2015-04-03 06:54:57","121.334907","31.257245","0","0.0"
"5","10019","2015-04-03 06:55:47","121.334907","31.257245","0","0.0"
"12","10019","2015-04-03 06:55:47","121.334907","31.257245","0","0.0"
"110","10019","2015-04-03 06:56:07","121.334907","31.257245","0","0.0"
"30","10019","2015-04-03 06:56:07","121.334907","31.257245","0","0.0"
"12","10019","2015-04-03 06:56:17","121.334907","31.257245","0","0.0"
"92","10019","2015-04-03 06:56:17","121.334907","31.257245","0","0.0"
"75","10019","2015-04-03 06:56:27","121.334907","31.257245","0","0.0"
"155","10019","2015-04-03 06:56:27","121.334907","31.257245","0","0.0"
"109","10019","2015-04-03 06:57:47","121.334905","31.257248","0","0.0"
"29","10019","2015-04-03 06:57:47","121.334905","31.257248","0","0.0"
"93","10019","2015-04-03 06:57:57","121.334905","31.257248","0","0.0"
"13","10019","2015-04-03 06:57:57","121.334905","31.257248","0","0.0"
"4","10019","2015-04-03 06:58:27","121.334905","31.257248","0","0.0"
"84","10019","2015-04-03 06:58:27","121.334905","31.257248","0","0.0"
"68","10019","2015-04-03 06:59:47","121.334905","31.257247","0","0.0"
"148","10019","2015-04-03 06:59:47","121.334905","31.257247","0","0.0"
"34","10019","2015-04-03 06:59:57","121.334905","31.257247","0","0.0"
"114","10019","2015-04-03 06:59:57","121.334905","31.257247","0","0.0"
"0","10021","2015-04-03 06:35:03","121.600083","31.27053","0","74.3"
"3","10021","2015-04-03 06:35:03","121.600083","31.27053","0","74.3"
"42","10021","2015-04-03 06:35:19","121.600093","31.26936","0","8.9"
"8","10021","2015-04-03 06:35:19","121.600093","31.26936","0","8.9"
"58","10021","2015-04-03 06:35:53","121.60006","31.269055","0","0.0"
"24","10021","2015-04-03 06:35:53","121.60006","31.269055","0","0.0"
"23","10021","2015-04-03 06:36:13","121.600082","31.268818","0","5.9"
"57","10021","2015-04-03 06:36:13","121.600082","31.268818","0","5.9"
"38","10021","2015-04-03 06:37:14","121.603163","31.267205","0","58.7"
"4","10021","2015-04-03 06:37:14","121.603163","31.267205","0","58.7"
"14","10021","2015-04-03 06:37:54","121.609698","31.263725","0","44.3"
"48","10021","2015-04-03 06:37:54","121.609698","31.263725","0","44.3"
"16","10021","2015-04-03 06:38:54","121.616168","31.260878","0","19.6"
"50","10021","2015-04-03 06:38:54","121.616168","31.260878","0","19.6"
"6","10021","2015-04-03 06:39:51","121.614733","31.258933","0","29.9"
"40","10021","2015-04-03 06:39:51","121.614733","31.258933","0","29.9"
"61","10021","2015-04-03 06:40:11","121.614178","31.258553","0","37.5"
"27","10021","2015-04-03 06:40:11","121.614178","31.258553","0","37.5"
"10","10021","2015-04-03 06:40:51","121.611662","31.257218","0","0.0"
"44","10021","2015-04-03 06:40:51","121.611662","31.257218","0","0.0"
"39","10021","2015-04-03 06:41:21","121.611792","31.25714","0","11.5"
"5","10021","2015-04-03 06:41:21","121.611792","31.25714","0","11.5"
"11","10021","2015-04-03 06:41:59","121.61372","31.254982","0","0.0"
"45","10021","2015-04-03 06:41:59","121.61372","31.254982","0","0.0"
"41","10021","2015-04-03 06:42:19","121.614205","31.25434","0","47.1"
"7","10021","2015-04-03 06:42:19","121.614205","31.25434","0","47.1"
"25","10021","2015-04-03 06:42:49","121.615742","31.251108","0","40.9"
"59","10021","2015-04-03 06:42:49","121.615742","31.251108","0","40.9"
"29","10021","2015-04-03 06:42:59","121.6161","31.249895","0","51.3"
"63","10021","2015-04-03 06:42:59","121.6161","31.249895","0","51.3"
"0","10021","2015-04-03 06:43:39","121.617062","31.244885","0","29.2"
"34","10021","2015-04-03 06:43:39","121.617062","31.244885","0","29.2"
"60","10021","2015-04-03 06:44:09","121.617053","31.244623","0","0.0"
"26","10021","2015-04-03 06:44:09","121.617053","31.244623","0","0.0"
"20","10021","2015-04-03 06:44:19","121.61705","31.244627","0","0.0"
"54","10021","2015-04-03 06:44:19","121.61705","31.244627","0","0.0"
"28","10021","2015-04-03 06:44:29","121.617047","31.244632","0","0.0"
"62","10021","2015-04-03 06:44:29","121.617047","31.244632","0","0.0"
"12","10021","2015-04-03 06:44:49","121.617045","31.24463","0","6.9"
"46","10021","2015-04-03 06:44:49","121.617045","31.24463","0","6.9"
"21","10021","2015-04-03 06:45:39","121.62097","31.24292","0","48.4"
"55","10021","2015-04-03 06:45:39","121.62097","31.24292","0","48.4"
"2","10021","2015-04-03 06:46:09","121.620973","31.241685","0","0.0"
"5","10021","2015-04-03 06:46:09","121.620973","31.241685","0","0.0"
"1","10021","2015-04-03 06:47:49","121.620978","31.233417","0","0.0"
"4","10021","2015-04-03 06:47:49","121.620978","31.233417","0","0.0"
"30","10021","2015-04-03 06:48:13","121.620978","31.23218","0","59.9"
"64","10021","2015-04-03 06:48:13","121.620978","31.23218","0","59.9"
"52","10021","2015-04-03 06:48:19","121.620943","31.2305","0","67.9"
"18","10021","2015-04-03 06:48:19","121.620943","31.2305","0","67.9"
"65","10021","2015-04-03 06:48:29","121.6209","31.229478","0","7.4"
"31","10021","2015-04-03 06:48:29","121.6209","31.229478","0","7.4"
"49","10021","2015-04-03 06:48:35","121.620797","31.229353","0","18.2"
"15","10021","2015-04-03 06:48:35","121.620797","31.229353","0","18.2"
"22","10021","2015-04-03 06:49:14","121.620603","31.225692","0","45.9"
"56","10021","2015-04-03 06:49:14","121.620603","31.225692","0","45.9"
"9","10021","2015-04-03 06:49:24","121.620607","31.224707","0","26.4"
"43","10021","2015-04-03 06:49:24","121.620607","31.224707","0","26.4"
"2","10021","2015-04-03 06:49:34","121.620605","31.224378","0","0.0"
"36","10021","2015-04-03 06:49:34","121.620605","31.224378","0","0.0"
"1","10021","2015-04-03 06:49:44","121.620608","31.224367","0","0.0"
"35","10021","2015-04-03 06:49:44","121.620608","31.224367","0","0.0"
"37","10021","2015-04-03 06:50:29","121.62047","31.22377","0","27.5"
"3","10021","2015-04-03 06:50:29","121.62047","31.22377","0","27.5"
"47","10021","2015-04-03 06:51:29","121.620625","31.218117","0","0.0"
"13","10021","2015-04-03 06:51:29","121.620625","31.218117","0","0.0"
"19","10021","2015-04-03 06:51:49","121.620628","31.218067","0","13.1"
"53","10021","2015-04-03 06:51:49","121.620628","31.218067","0","13.1"
"66","10021","2015-04-03 06:52:16","121.62068","31.216458","0","43.5"
"32","10021","2015-04-03 06:52:16","121.62068","31.216458","0","43.5"
"51","10021","2015-04-03 06:52:29","121.62065","31.214153","0","42.0"
"17","10021","2015-04-03 06:52:29","121.62065","31.214153","0","42.0"
"33","10021","2015-04-03 06:52:44","121.620557","31.213583","0","18.1"
"67","10021","2015-04-03 06:52:44","121.620557","31.213583","0","18.1"
"87","10022","2015-04-03 06:00:35","121.359832","31.348355","0","0.0"
"39","10022","2015-04-03 06:00:35","121.359832","31.348355","0","0.0"
"91","10022","2015-04-03 06:00:45","121.359832","31.348355","0","0.0"
"43","10022","2015-04-03 06:00:45","121.359832","31.348355","0","0.0"
"86","10022","2015-04-03 06:01:35","121.359832","31.348355","0","0.0"
"38","10022","2015-04-03 06:01:35","121.359832","31.348355","0","0.0"
"3","10022","2015-04-03 06:02:15","121.359832","31.348355","0","0.0"
"51","10022","2015-04-03 06:02:15","121.359832","31.348355","0","0.0"
"73","10022","2015-04-03 06:02:25","121.359832","31.348355","0","0.0"
"25","10022","2015-04-03 06:02:25","121.359832","31.348355","0","0.0"
"63","10022","2015-04-03 06:03:05","121.359832","31.348355","0","0.0"
"15","10022","2015-04-03 06:03:05","121.359832","31.348355","0","0.0"
"79","10022","2015-04-03 06:06:45","121.359835","31.348378","0","0.0"
"31","10022","2015-04-03 06:06:45","121.359835","31.348378","0","0.0"
"92","10022","2015-04-03 06:06:55","121.359835","31.348378","0","0.0"
"44","10022","2015-04-03 06:06:55","121.359835","31.348378","0","0.0"
"6","10022","2015-04-03 06:07:25","121.359835","31.348378","0","0.0"
"2","10022","2015-04-03 06:07:25","121.359835","31.348378","0","0.0"
"70","10022","2015-04-03 06:07:35","121.359835","31.348378","0","0.0"
"22","10022","2015-04-03 06:07:35","121.359835","31.348378","0","0.0"
"4","10022","2015-04-03 06:08:25","121.359835","31.348378","0","0.0"
"0","10022","2015-04-03 06:08:25","121.359835","31.348378","0","0.0"
"37","10022","2015-04-03 06:08:35","121.359835","31.348378","0","0.0"
"85","10022","2015-04-03 06:08:35","121.359835","31.348378","0","0.0"
"16","10022","2015-04-03 06:09:15","121.359835","31.348378","0","0.0"
"64","10022","2015-04-03 06:09:15","121.359835","31.348378","0","0.0"
"10","10022","2015-04-03 06:09:25","121.359835","31.348378","0","0.0"
"58","10022","2015-04-03 06:09:25","121.359835","31.348378","0","0.0"
"76","10022","2015-04-03 06:10:15","121.359835","31.348378","0","0.0"
"28","10022","2015-04-03 06:10:15","121.359835","31.348378","0","0.0"
"2","10022","2015-04-03 06:11:15","121.359808","31.348337","0","0.0"
"50","10022","2015-04-03 06:11:15","121.359808","31.348337","0","0.0"
"13","10022","2015-04-03 06:13:45","121.359788","31.348297","0","0.0"
"61","10022","2015-04-03 06:13:45","121.359788","31.348297","0","0.0"
"77","10022","2015-04-03 06:13:55","121.359788","31.348297","0","0.0"
"29","10022","2015-04-03 06:13:55","121.359788","31.348297","0","0.0"
"1","10022","2015-04-03 06:14:35","121.359788","31.348297","0","0.0"
"5","10022","2015-04-03 06:14:35","121.359788","31.348297","0","0.0"
"93","10022","2015-04-03 06:14:45","121.359788","31.348297","0","0.0"
"45","10022","2015-04-03 06:14:45","121.359788","31.348297","0","0.0"
"56","10022","2015-04-03 06:15:35","121.359788","31.348297","0","0.0"
"8","10022","2015-04-03 06:15:35","121.359788","31.348297","0","0.0"
"95","10022","2015-04-03 06:15:45","121.359788","31.348297","0","0.0"
"47","10022","2015-04-03 06:15:45","121.359788","31.348297","0","0.0"
"26","10022","2015-04-03 06:16:15","121.359788","31.348297","0","0.0"
"74","10022","2015-04-03 06:16:15","121.359788","31.348297","0","0.0"
"67","10022","2015-04-03 06:16:25","121.359788","31.348297","0","0.0"
"19","10022","2015-04-03 06:16:25","121.359788","31.348297","0","0.0"
"72","10022","2015-04-03 06:17:05","121.359788","31.348297","0","0.0"
"24","10022","2015-04-03 06:17:05","121.359788","31.348297","0","0.0"
"30","10022","2015-04-03 06:19:15","121.35981","31.34836","0","0.0"
"78","10022","2015-04-03 06:19:15","121.35981","31.34836","0","0.0"
"49","10022","2015-04-03 06:19:25","121.35981","31.34836","0","0.0"
"1","10022","2015-04-03 06:19:25","121.35981","31.34836","0","0.0"
"83","10022","2015-04-03 06:20:35","121.35981","31.34836","0","0.0"
"35","10022","2015-04-03 06:20:35","121.35981","31.34836","0","0.0"
"69","10022","2015-04-03 06:20:45","121.35981","31.34836","0","0.0"
"21","10022","2015-04-03 06:20:45","121.35981","31.34836","0","0.0"
"27","10022","2015-04-03 06:20:55","121.35981","31.34836","0","0.0"
"75","10022","2015-04-03 06:20:55","121.35981","31.34836","0","0.0"
"68","10022","2015-04-03 06:48:19","121.353285","31.345978","0","36.7"
"20","10022","2015-04-03 06:48:19","121.353285","31.345978","0","36.7"
"0","10022","2015-04-03 06:48:22","121.353568","31.345867","0","36.8"
"48","10022","2015-04-03 06:48:22","121.353568","31.345867","0","36.8"
"53","10022","2015-04-03 06:48:26","121.354025","31.346002","0","43.3"
"5","10022","2015-04-03 06:48:26","121.354025","31.346002","0","43.3"
"71","10022","2015-04-03 06:49:16","121.35666","31.347237","0","40.5"
"23","10022","2015-04-03 06:49:16","121.35666","31.347237","0","40.5"
"52","10022","2015-04-03 06:49:59","121.36072","31.349042","0","14.1"
"4","10022","2015-04-03 06:49:59","121.36072","31.349042","0","14.1"
"7","10022","2015-04-03 06:50:09","121.360795","31.348977","0","0.0"
"3","10022","2015-04-03 06:50:09","121.360795","31.348977","0","0.0"
"82","10022","2015-04-03 06:50:19","121.360795","31.348977","0","0.0"
"34","10022","2015-04-03 06:50:19","121.360795","31.348977","0","0.0"
"14","10022","2015-04-03 06:50:29","121.360795","31.348977","0","0.0"
"62","10022","2015-04-03 06:50:29","121.360795","31.348977","0","0.0"
